timestamp,device_id,department,temp,vibration,oil_pressure,voltage,rpm,故障类型
2024-08-08 13:23:39,DEV-072,研发部,63.14060256132367,1.2366064891012394,9.202502853511282,204.46972291005807,1775.398102950529,正常运行
2024-03-15 16:46:06,DEV-078,质检部,73.61337427747281,1.5028127931826467,7.832601878276951,213.94799126971827,1667.218400948975,正常运行
2023-06-18 07:17:03,DEV-077,生产部,49.60481584401983,2.117240437108241,5.984702140086891,213.8275917098783,1742.3827008362268,正常运行
2022-06-24 14:54:42,DEV-089,维修部,59.153403084901825,2.3857296776695294,5.730465853418943,224.95106116234493,1899.669723652903,正常运行
2022-09-26 02:16:00,DEV-016,生产部,43.51229113914709,1.9242953726753567,14.311390815920118,226.64366708028479,1788.6070616143973,正常运行
2023-08-08 20:16:08,DEV-030,维修部,71.46338419032081,2.473774050770797,12.326929276167073,202.27078446837703,2367.908322439738,正常运行
2022-12-27 15:36:01,DEV-050,生产部,48.724317925844275,2.58730510813942,4.833314195542113,216.73577242875638,1606.1981773655812,正常运行
2023-08-20 15:02:32,DEV-067,质检部,58.68185194109695,1.445420945074143,8.723482431804102,225.69024118350492,1913.6799255298538,正常运行
2023-03-03 14:58:16,DEV-004,研发部,73.63308581462651,0.47703632786799144,7.423685386473864,229.76980287828567,1634.920911010287,正常运行
2022-01-24 04:48:48,DEV-097,研发部,68.71332180644511,1.404292759714331,12.549042562973494,211.14563325663244,1792.2031857096686,正常运行
2023-07-11 04:24:42,DEV-046,研发部,66.7240396805432,2.0629865229352418,5.644017953295346,208.45846769896474,2052.1830169189866,正常运行
2023-08-13 03:07:36,DEV-044,维修部,62.928281278073044,1.7434185601038217,14.343858946159026,207.39005052062524,2214.5063450698585,正常运行
2022-06-06 11:47:26,DEV-002,研发部,49.706450899434174,0.3738193117516728,10.692504573386186,225.61507658385804,2216.303496958026,正常运行
2022-05-13 06:24:46,DEV-094,质检部,41.04939875511232,2.572198654588685,9.902496403984763,209.48344883028014,2004.693284662954,正常运行
2022-10-11 08:55:28,DEV-061,研发部,62.64084658186023,0.5552239176608171,5.198216133869908,207.53736556847394,1731.4264330514072,正常运行
2022-03-18 08:38:12,DEV-049,研发部,58.678267432268356,0.5210668648301143,12.611712426448733,209.299601074684,2132.3000623537705,正常运行
2022-02-06 01:13:11,DEV-045,生产部,59.53237633543785,0.20212398127549902,5.667099084141508,212.32384003374077,1986.4590126540409,正常运行
2024-01-14 03:19:13,DEV-038,生产部,72.49885234363013,2.31647786122294,8.867174623848802,209.8294413222371,1829.2430334303647,正常运行
2023-06-28 04:31:11,DEV-095,生产部,50.02807791859567,0.41664196955376415,6.3555003597684445,195.63796585518378,2376.6422141219323,正常运行
2023-03-11 09:23:52,DEV-065,研发部,43.08388061986623,2.2300624718755753,7.655294501644318,202.48092837953436,2235.804579362683,正常运行
2023-10-23 19:19:09,DEV-039,质检部,60.58206089733923,1.1092579019239062,8.345623887354533,216.59225907024725,1719.853858273879,正常运行
2023-11-06 09:58:16,DEV-009,质检部,48.82433217137479,0.17258183055538684,4.976879206275624,202.0999949347492,2212.6805764319706,正常运行
2022-04-06 22:53:46,DEV-093,质检部,43.541901403601514,1.610105691316663,14.431730707008212,233.24370319441846,1875.701605042725,正常运行
2023-04-06 23:43:31,DEV-036,生产部,43.048851667492606,1.489772733827165,10.483449651143218,233.5313624537422,2146.779634252009,正常运行
2023-12-01 08:35:16,DEV-068,维修部,60.32787695499994,1.3455059078509688,3.915625940397111,234.55117214011472,2865.0998520144553,传动系统异常
2023-10-11 03:07:14,DEV-012,质检部,51.6401108519374,1.2886926630449986,7.909065891967084,214.3982191352292,1752.9658227279713,正常运行
2023-04-29 00:35:24,DEV-090,生产部,44.25538420878373,1.341866337047777,11.016966367973538,240.0858345661394,2331.361387814372,正常运行
2023-06-13 12:13:55,DEV-094,研发部,64.84117231525858,0.1543429412234098,6.656879859962241,201.6679629200197,2365.208694860147,正常运行
2024-09-24 23:19:17,DEV-009,质检部,67.35043490895386,0.1674481280411854,6.7754224591994205,207.09617981588983,1831.715610135637,正常运行
2023-02-22 15:02:49,DEV-054,生产部,58.64977037765219,0.179462320952413,9.469005763517488,199.91158412367605,2140.805069325644,正常运行
2024-12-26 21:39:49,DEV-100,维修部,54.13311631796271,2.6764953863062964,7.2978017443857075,206.5137659066936,2262.4932601528476,正常运行
2024-01-26 02:27:06,DEV-022,研发部,55.17997735238296,1.342895680894611,10.236171079094513,214.16803446899561,2022.2742592719576,正常运行
2023-01-24 09:05:03,DEV-083,生产部,89.67624445496814,3.309069271161187,12.564032534591542,202.1777973494227,1817.9973547632044,散热系统故障
2022-11-06 03:57:10,DEV-014,研发部,92.59095351446285,1.4015362271155298,3.96269893147437,214.0435238144171,2209.1830186566212,润滑系统异常
2022-02-12 21:24:15,DEV-038,维修部,67.48563956427046,0.3914554356841652,13.765234858856582,200.29799394956612,1692.3682167971674,正常运行
2023-08-21 03:07:44,DEV-093,生产部,43.36418092843052,1.4269582628000712,14.228362530928672,208.58622460537498,2266.905092339861,正常运行
2022-03-03 18:43:55,DEV-043,维修部,69.27444042385882,1.2631727462368982,5.765901486290559,214.35940932253416,2079.727212796388,正常运行
2022-03-11 17:26:44,DEV-053,质检部,63.5265938304623,2.5128891497500376,5.70663324833439,226.74923363204348,1721.4288758891587,正常运行
2022-07-17 12:14:20,DEV-013,质检部,46.41005228306817,2.1257163214527903,18.578847220417686,186.03048493524895,1852.5757446100108,电力供应故障
2023-08-25 22:56:11,DEV-037,研发部,52.58741016876523,1.8360219073022221,15.430265339050573,227.13546228943088,1699.443991106322,正常运行
2022-09-22 09:01:57,DEV-014,研发部,52.04393162725483,2.48244032736451,8.296634076522402,241.80241394456885,2383.1114576952605,正常运行
2022-12-24 23:52:45,DEV-064,质检部,50.6852420537976,1.3752768676878606,7.577948360806827,215.49932034339687,1974.2158751500215,正常运行
2023-10-10 01:47:43,DEV-062,研发部,46.232204143493504,1.1822830791551515,9.306980940955807,220.5693923314722,1669.3248029964166,正常运行
2024-06-03 18:05:55,DEV-053,生产部,60.542128802018844,2.429789978954509,8.238366845559275,214.4688795299575,2311.4633714105726,正常运行
2023-09-07 07:05:47,DEV-038,维修部,44.041304966787926,0.7511774722179698,9.765888163637577,221.17421024443985,1873.144875070921,正常运行
2024-04-17 05:43:41,DEV-035,生产部,54.28587026379921,1.2111287878931312,8.754769377580054,214.4871184925247,1890.041728623766,正常运行
2024-01-03 00:57:00,DEV-029,维修部,56.96770261343709,0.1974152846496786,8.087829900843541,229.07704494923178,2370.8313439372923,正常运行
2022-01-23 12:07:05,DEV-023,维修部,54.439881285730394,2.1897526642289606,11.019709148486385,242.20369242724374,1967.1237605289846,正常运行
2022-10-10 00:01:47,DEV-061,质检部,71.57575311193351,0.22836490555618252,8.249310454500455,205.6361210867456,2031.8606371466747,正常运行
2022-02-02 13:13:56,DEV-026,质检部,41.84608500363518,1.7971834995954632,11.713575190068784,230.8547725495074,2015.640990650823,正常运行
2023-12-30 14:45:03,DEV-007,生产部,43.72968387389898,1.8657474870669855,13.240295583053646,223.32553992094077,2427.7677600150887,正常运行
2023-10-28 22:43:33,DEV-066,研发部,71.51028230325588,0.8067297040582138,12.117296560561808,222.24143190405115,2241.0329939575154,正常运行
2024-11-23 06:52:51,DEV-022,生产部,58.97030011712374,2.3746073553049607,12.176199698623645,228.9531165282694,2141.8495881377753,正常运行
2024-06-17 06:57:52,DEV-073,维修部,67.33639599353559,1.2712904654953652,14.829132163795363,216.84792112125584,2273.0275433493625,正常运行
2023-02-11 03:15:45,DEV-003,维修部,49.09541546904108,0.0,5.5516160627055635,223.72918778309102,2100.748093493701,正常运行
2023-09-07 09:25:59,DEV-015,质检部,56.98881594993984,2.5379822726836005,11.126356688808086,202.254703484794,2196.0841677505787,正常运行
2024-10-20 10:31:47,DEV-053,维修部,43.43177170531745,1.6193812869195594,6.231630285679335,222.98135443944284,2031.0965160290891,正常运行
2024-12-27 10:20:33,DEV-072,质检部,50.22185546988529,0.5974270332465867,11.039207291501127,218.5801963303421,2100.2015870971413,正常运行
2022-03-05 14:46:15,DEV-021,维修部,39.77395189622604,0.1221831003424963,6.100638481264902,240.06200191821895,1850.477533670129,正常运行
2023-10-31 14:32:51,DEV-042,研发部,44.28380956755984,1.3097656674560167,7.035407786886078,211.572173934062,2017.9592301279142,正常运行
2024-02-24 08:39:41,DEV-036,质检部,50.656289174805224,1.1670122633683406,10.903223345223935,215.8028378374373,1953.0790001094085,正常运行
2023-02-01 19:03:47,DEV-078,维修部,67.09032724854737,1.2476549707539528,12.35881369050366,214.0534224033533,2110.6758116462415,正常运行
2024-03-12 00:35:44,DEV-046,生产部,69.32745422141863,0.5978981686414933,14.583373335029288,206.45401595796284,1861.3544970036885,正常运行
2024-12-20 19:37:24,DEV-048,生产部,64.38209922474948,2.810087301236735,6.781596284475785,223.03897524515975,2393.5443550510213,正常运行
2024-09-27 15:57:37,DEV-036,维修部,52.34872145551518,2.311878603320466,14.209567772858746,224.7657649394381,2120.1538039407283,正常运行
2024-10-23 08:53:50,DEV-093,质检部,53.51409039419947,2.1852980119269176,7.441661314383024,224.29128667363833,2296.8950879745203,正常运行
2023-12-24 23:38:48,DEV-017,质检部,57.2522742581976,2.7931185329182258,7.343604764277648,229.42188672457226,2196.493239115616,正常运行
2023-04-04 18:29:13,DEV-012,维修部,51.32662994329785,1.6931374411068554,5.529010233361633,208.19154854660724,1691.0497160059772,正常运行
2024-08-22 22:37:53,DEV-089,维修部,57.51852699032874,0.85364306297819,13.923025126017514,231.62063867565985,2246.6970956448476,正常运行
2022-07-22 15:51:32,DEV-076,生产部,43.795374264134914,0.5425797300700863,6.8565262774101425,228.52569438527334,1860.5748077919295,正常运行
